,filename,dose_Gy,particle_type,hr_post_exposure
4367,P242_73665006707-G3_011_002_proj.tif,0.82,Fe,4
4368,P242_73665006707-A8_005_016_proj.tif,0.82,Fe,4
4372,P242_73665006707-A6_013_024_proj.tif,0.82,Fe,4
4373,P242_73665006707-E4_002_024_proj.tif,0.82,Fe,4
4374,P242_73665006707-E4_005_014_proj.tif,0.82,Fe,4
4376,P242_73665006707-G3_002_024_proj.tif,0.82,Fe,4
4378,P242_73665006707-C6_007_004_proj.tif,0.82,Fe,4
4379,P242_73665006707-C8_007_015_proj.tif,0.82,Fe,4
4380,P242_73665006707-C8_021_020_proj.tif,0.82,Fe,4
4381,P242_73665006707-G3_003_021_proj.tif,0.82,Fe,4
4382,P242_73665006707-G4_013_020_proj.tif,0.82,Fe,4
4383,P242_73665006707-E4_020_008_proj.tif,0.82,Fe,4
4384,P242_73665006707-G3_001_063_proj.tif,0.82,Fe,4
4385,P242_73665006707-C6_021_004_proj.tif,0.82,Fe,4
4389,P242_73665006707-A6_008_003_proj.tif,0.82,Fe,4
4390,P242_73665006707-G3_003_038_proj.tif,0.82,Fe,4
4391,P242_73665006707-C8_015_018_proj.tif,0.82,Fe,4
4393,P242_73665006707-G4_012_019_proj.tif,0.82,Fe,4
4396,P242_73665006707-C6_030_006_proj.tif,0.82,Fe,4
4398,P242_73665006707-G4_005_044_proj.tif,0.82,Fe,4
4399,P242_73665006707-C8_025_013_proj.tif,0.82,Fe,4
4403,P242_73665006707-G4_003_031_proj.tif,0.82,Fe,4
4404,P242_73665006707-A6_018_021_proj.tif,0.82,Fe,4
4406,P242_73665006707-C8_001_045_proj.tif,0.82,Fe,4
4411,P242_73665006707-G3_005_028_proj.tif,0.82,Fe,4
4415,P242_73665006707-C7_003_038_proj.tif,0.82,Fe,4
4416,P242_73665006707-C8_013_022_proj.tif,0.82,Fe,4
4418,P242_73665006707-C7_018_022_proj.tif,0.82,Fe,4
4420,P242_73665006707-C8_008_028_proj.tif,0.82,Fe,4
4423,P242_73665006707-C8_031_001_proj.tif,0.82,Fe,4
4425,P242_73665006707-G4_020_004_proj.tif,0.82,Fe,4
4426,P242_73665006707-G4_006_015_proj.tif,0.82,Fe,4
4427,P242_73665006707-C6_020_004_proj.tif,0.82,Fe,4
4431,P242_73665006707-A6_013_002_proj.tif,0.82,Fe,4
4432,P242_73665006707-C7_013_017_proj.tif,0.82,Fe,4
4433,P242_73665006707-E4_010_031_proj.tif,0.82,Fe,4
4434,P242_73665006707-G3_011_025_proj.tif,0.82,Fe,4
4436,P242_73665006707-A6_011_013_proj.tif,0.82,Fe,4
4443,P242_73665006707-A6_010_014_proj.tif,0.82,Fe,4
4444,P242_73665006707-C7_021_007_proj.tif,0.82,Fe,4
4445,P242_73665006707-C7_015_024_proj.tif,0.82,Fe,4
4450,P242_73665006707-E4_004_011_proj.tif,0.82,Fe,4
4451,P242_73665006707-A8_010_014_proj.tif,0.82,Fe,4
4454,P242_73665006707-G4_005_018_proj.tif,0.82,Fe,4
4455,P242_73665006707-C6_021_001_proj.tif,0.82,Fe,4
4457,P242_73665006707-G3_003_036_proj.tif,0.82,Fe,4
4459,P242_73665006707-C7_019_019_proj.tif,0.82,Fe,4
4461,P242_73665006707-G4_004_007_proj.tif,0.82,Fe,4
4468,P242_73665006707-C7_001_042_proj.tif,0.82,Fe,4
4471,P242_73665006707-G4_003_001_proj.tif,0.82,Fe,4
4472,P242_73665006707-E4_015_011_proj.tif,0.82,Fe,4
4475,P242_73665006707-C7_005_026_proj.tif,0.82,Fe,4
4477,P242_73665006707-C7_007_012_proj.tif,0.82,Fe,4
4480,P242_73665006707-C8_001_033_proj.tif,0.82,Fe,4
4482,P242_73665006707-C7_004_008_proj.tif,0.82,Fe,4
4485,P242_73665006707-A6_001_048_proj.tif,0.82,Fe,4
4486,P242_73665006707-A8_019_002_proj.tif,0.82,Fe,4
4488,P242_73665006707-C8_010_008_proj.tif,0.82,Fe,4
4490,P242_73665006707-A6_003_044_proj.tif,0.82,Fe,4
4491,P242_73665006707-C8_022_008_proj.tif,0.82,Fe,4
4492,P242_73665006707-A6_018_020_proj.tif,0.82,Fe,4
4494,P242_73665006707-C8_014_012_proj.tif,0.82,Fe,4
4495,P242_73665006707-G3_012_032_proj.tif,0.82,Fe,4
4496,P242_73665006707-G3_019_002_proj.tif,0.82,Fe,4
4497,P242_73665006707-E4_001_054_proj.tif,0.82,Fe,4
4498,P242_73665006707-G3_014_031_proj.tif,0.82,Fe,4
4499,P242_73665006707-G4_001_036_proj.tif,0.82,Fe,4
4500,P242_73665006707-A6_006_033_proj.tif,0.82,Fe,4
4501,P242_73665006707-E4_010_002_proj.tif,0.82,Fe,4
4504,P242_73665006707-A6_007_044_proj.tif,0.82,Fe,4
4505,P242_73665006707-G4_021_013_proj.tif,0.82,Fe,4
4506,P242_73665006707-E4_010_026_proj.tif,0.82,Fe,4
4508,P242_73665006707-G4_003_022_proj.tif,0.82,Fe,4
4511,P242_73665006707-A6_006_020_proj.tif,0.82,Fe,4
4512,P242_73665006707-C7_028_004_proj.tif,0.82,Fe,4
4513,P242_73665006707-E4_010_027_proj.tif,0.82,Fe,4
4515,P242_73665006707-C6_001_028_proj.tif,0.82,Fe,4
4518,P242_73665006707-A6_019_006_proj.tif,0.82,Fe,4
4519,P242_73665006707-E4_004_007_proj.tif,0.82,Fe,4
4521,P242_73665006707-A6_018_018_proj.tif,0.82,Fe,4
4523,P242_73665006707-A6_012_029_proj.tif,0.82,Fe,4
4524,P242_73665006707-E4_006_006_proj.tif,0.82,Fe,4
4526,P242_73665006707-E4_002_046_proj.tif,0.82,Fe,4
4528,P242_73665006707-G3_016_004_proj.tif,0.82,Fe,4
4532,P242_73665006707-G4_005_025_proj.tif,0.82,Fe,4
4535,P242_73665006707-C7_012_012_proj.tif,0.82,Fe,4
4537,P242_73665006707-G4_010_016_proj.tif,0.82,Fe,4
4538,P242_73665006707-C8_010_011_proj.tif,0.82,Fe,4
4539,P242_73665006707-A6_008_032_proj.tif,0.82,Fe,4
4540,P242_73665006707-A6_006_037_proj.tif,0.82,Fe,4
4543,P242_73665006707-C8_008_020_proj.tif,0.82,Fe,4
4545,P242_73665006707-E4_010_012_proj.tif,0.82,Fe,4
4548,P242_73665006707-A6_013_028_proj.tif,0.82,Fe,4
4549,P242_73665006707-C7_005_007_proj.tif,0.82,Fe,4
4550,P242_73665006707-A8_019_003_proj.tif,0.82,Fe,4
4552,P242_73665006707-A8_036_004_proj.tif,0.82,Fe,4
4554,P242_73665006707-A6_006_039_proj.tif,0.82,Fe,4
4555,P242_73665006707-C7_012_023_proj.tif,0.82,Fe,4
4557,P242_73665006707-G4_016_021_proj.tif,0.82,Fe,4
4558,P242_73665006707-G3_004_008_proj.tif,0.82,Fe,4
4559,P242_73665006707-C7_002_034_proj.tif,0.82,Fe,4
4560,P242_73665006707-E4_004_024_proj.tif,0.82,Fe,4
4562,P242_73665006707-E4_003_041_proj.tif,0.82,Fe,4
4566,P242_73665006707-C8_026_017_proj.tif,0.82,Fe,4
4567,P242_73665006707-A6_013_026_proj.tif,0.82,Fe,4
4571,P242_73665006707-C8_004_018_proj.tif,0.82,Fe,4
4575,P242_73665006707-C6_006_001_proj.tif,0.82,Fe,4
4576,P242_73665006707-C8_008_025_proj.tif,0.82,Fe,4
4578,P242_73665006707-E4_015_019_proj.tif,0.82,Fe,4
4584,P242_73665006707-A6_013_014_proj.tif,0.82,Fe,4
4586,P242_73665006707-C7_021_002_proj.tif,0.82,Fe,4
4587,P242_73665006707-C8_006_008_proj.tif,0.82,Fe,4
4589,P242_73665006707-C7_006_005_proj.tif,0.82,Fe,4
4591,P242_73665006707-C7_002_016_proj.tif,0.82,Fe,4
4592,P242_73665006707-C8_015_026_proj.tif,0.82,Fe,4
4597,P242_73665006707-C7_020_010_proj.tif,0.82,Fe,4
4598,P242_73665006707-C7_011_029_proj.tif,0.82,Fe,4
4600,P242_73665006707-E4_012_002_proj.tif,0.82,Fe,4
4606,P242_73665006707-C7_006_010_proj.tif,0.82,Fe,4
4607,P242_73665006707-G4_013_031_proj.tif,0.82,Fe,4
4609,P242_73665006707-A8_034_013_proj.tif,0.82,Fe,4
4611,P242_73665006707-G4_006_014_proj.tif,0.82,Fe,4
4613,P242_73665006707-C7_012_017_proj.tif,0.82,Fe,4
4614,P242_73665006707-E4_004_025_proj.tif,0.82,Fe,4
4615,P242_73665006707-G4_007_007_proj.tif,0.82,Fe,4
4616,P242_73665006707-G4_010_039_proj.tif,0.82,Fe,4
4617,P242_73665006707-G4_010_030_proj.tif,0.82,Fe,4
4619,P242_73665006707-C7_014_013_proj.tif,0.82,Fe,4
4621,P242_73665006707-G4_002_036_proj.tif,0.82,Fe,4
4626,P242_73665006707-C8_002_019_proj.tif,0.82,Fe,4
4627,P242_73665006707-C8_002_029_proj.tif,0.82,Fe,4
4629,P242_73665006707-E4_009_034_proj.tif,0.82,Fe,4
4631,P242_73665006707-G4_016_006_proj.tif,0.82,Fe,4
4633,P242_73665006707-C7_030_013_proj.tif,0.82,Fe,4
4634,P242_73665006707-A6_013_036_proj.tif,0.82,Fe,4
4635,P242_73665006707-G4_010_021_proj.tif,0.82,Fe,4
4637,P242_73665006707-C8_017_009_proj.tif,0.82,Fe,4
4639,P242_73665006707-C7_001_004_proj.tif,0.82,Fe,4
4641,P242_73665006707-G3_014_002_proj.tif,0.82,Fe,4
4642,P242_73665006707-G4_009_023_proj.tif,0.82,Fe,4
4645,P242_73665006707-C8_008_005_proj.tif,0.82,Fe,4
4647,P242_73665006707-C8_021_008_proj.tif,0.82,Fe,4
4650,P242_73665006707-G4_020_013_proj.tif,0.82,Fe,4
4653,P242_73665006707-A6_004_042_proj.tif,0.82,Fe,4
4658,P242_73665006707-E4_002_010_proj.tif,0.82,Fe,4
4660,P242_73665006707-E4_010_020_proj.tif,0.82,Fe,4
4661,P242_73665006707-A6_001_032_proj.tif,0.82,Fe,4
4663,P242_73665006707-E4_002_039_proj.tif,0.82,Fe,4
4667,P242_73665006707-A6_012_016_proj.tif,0.82,Fe,4
4668,P242_73665006707-E4_009_029_proj.tif,0.82,Fe,4
4671,P242_73665006707-E4_004_049_proj.tif,0.82,Fe,4
4675,P242_73665006707-G3_001_062_proj.tif,0.82,Fe,4
4676,P242_73665006707-C6_002_009_proj.tif,0.82,Fe,4
4678,P242_73665006707-A6_004_046_proj.tif,0.82,Fe,4
4679,P242_73665006707-C8_001_042_proj.tif,0.82,Fe,4
4684,P242_73665006707-E4_005_023_proj.tif,0.82,Fe,4
4689,P242_73665006707-E4_009_002_proj.tif,0.82,Fe,4
4690,P242_73665006707-E4_015_012_proj.tif,0.82,Fe,4
4695,P242_73665006707-G3_002_004_proj.tif,0.82,Fe,4
4697,P242_73665006707-C6_035_005_proj.tif,0.82,Fe,4
4698,P242_73665006707-A6_003_014_proj.tif,0.82,Fe,4
4699,P242_73665006707-C8_003_004_proj.tif,0.82,Fe,4
4700,P242_73665006707-C8_001_034_proj.tif,0.82,Fe,4
4703,P242_73665006707-G4_007_009_proj.tif,0.82,Fe,4
4704,P242_73665006707-A8_013_010_proj.tif,0.82,Fe,4
4705,P242_73665006707-C6_012_006_proj.tif,0.82,Fe,4
4706,P242_73665006707-C8_003_015_proj.tif,0.82,Fe,4
4712,P242_73665006707-G3_011_005_proj.tif,0.82,Fe,4
4713,P242_73665006707-G3_010_007_proj.tif,0.82,Fe,4
4714,P242_73665006707-E4_006_041_proj.tif,0.82,Fe,4
4715,P242_73665006707-C7_001_023_proj.tif,0.82,Fe,4
4718,P242_73665006707-G4_008_016_proj.tif,0.82,Fe,4
4720,P242_73665006707-E4_008_034_proj.tif,0.82,Fe,4
4723,P242_73665006707-A8_032_006_proj.tif,0.82,Fe,4
4725,P242_73665006707-C7_018_010_proj.tif,0.82,Fe,4
4726,P242_73665006707-C7_001_021_proj.tif,0.82,Fe,4
4728,P242_73665006707-A8_032_009_proj.tif,0.82,Fe,4
4734,P242_73665006707-E4_021_007_proj.tif,0.82,Fe,4
4738,P242_73665006707-E4_003_035_proj.tif,0.82,Fe,4
4740,P242_73665006707-E4_001_008_proj.tif,0.82,Fe,4
4742,P242_73665006707-E4_013_013_proj.tif,0.82,Fe,4
4743,P242_73665006707-C8_021_003_proj.tif,0.82,Fe,4
4744,P242_73665006707-E4_013_001_proj.tif,0.82,Fe,4
4745,P242_73665006707-G4_004_035_proj.tif,0.82,Fe,4
4748,P242_73665006707-C7_014_021_proj.tif,0.82,Fe,4
4751,P242_73665006707-A6_003_025_proj.tif,0.82,Fe,4
4752,P242_73665006707-E4_014_005_proj.tif,0.82,Fe,4
4756,P242_73665006707-G3_009_002_proj.tif,0.82,Fe,4
4758,P242_73665006707-E4_006_004_proj.tif,0.82,Fe,4
4762,P242_73665006707-C8_002_027_proj.tif,0.82,Fe,4
4765,P242_73665006707-C8_008_031_proj.tif,0.82,Fe,4
4768,P242_73665006707-G4_006_029_proj.tif,0.82,Fe,4
4773,P242_73665006707-A8_035_008_proj.tif,0.82,Fe,4
4775,P242_73665006707-C8_025_004_proj.tif,0.82,Fe,4
4776,P242_73665006707-A6_005_036_proj.tif,0.82,Fe,4
4779,P242_73665006707-C6_022_007_proj.tif,0.82,Fe,4
4780,P242_73665006707-C8_022_001_proj.tif,0.82,Fe,4
4781,P242_73665006707-C8_005_015_proj.tif,0.82,Fe,4
4782,P242_73665006707-G3_010_020_proj.tif,0.82,Fe,4
4787,P242_73665006707-A8_001_018_proj.tif,0.82,Fe,4
4788,P242_73665006707-G4_006_002_proj.tif,0.82,Fe,4
4789,P242_73665006707-G4_007_006_proj.tif,0.82,Fe,4
4790,P242_73665006707-C7_013_004_proj.tif,0.82,Fe,4
4792,P242_73665006707-G3_013_006_proj.tif,0.82,Fe,4
4794,P242_73665006707-C6_006_015_proj.tif,0.82,Fe,4
4795,P242_73665006707-A6_018_012_proj.tif,0.82,Fe,4
4798,P242_73665006707-C8_017_023_proj.tif,0.82,Fe,4
4799,P242_73665006707-A8_040_006_proj.tif,0.82,Fe,4
4804,P242_73665006707-G4_005_036_proj.tif,0.82,Fe,4
4805,P242_73665006707-G4_015_009_proj.tif,0.82,Fe,4
4806,P242_73665006707-C8_026_013_proj.tif,0.82,Fe,4
4807,P242_73665006707-C7_006_021_proj.tif,0.82,Fe,4
4808,P242_73665006707-G4_008_004_proj.tif,0.82,Fe,4
4811,P242_73665006707-G3_003_034_proj.tif,0.82,Fe,4
4814,P242_73665006707-C7_013_006_proj.tif,0.82,Fe,4
4823,P242_73665006707-C7_026_001_proj.tif,0.82,Fe,4
4826,P242_73665006707-C7_014_007_proj.tif,0.82,Fe,4
4827,P242_73665006707-C7_029_008_proj.tif,0.82,Fe,4
4829,P242_73665006707-G3_003_026_proj.tif,0.82,Fe,4
4836,P242_73665006707-A8_015_014_proj.tif,0.82,Fe,4
4840,P242_73665006707-C8_011_024_proj.tif,0.82,Fe,4
4841,P242_73665006707-G3_008_013_proj.tif,0.82,Fe,4
4842,P242_73665006707-E4_001_035_proj.tif,0.82,Fe,4
4843,P242_73665006707-A8_014_016_proj.tif,0.82,Fe,4
4845,P242_73665006707-A6_011_027_proj.tif,0.82,Fe,4
4848,P242_73665006707-G4_010_040_proj.tif,0.82,Fe,4
4850,P242_73665006707-A8_010_013_proj.tif,0.82,Fe,4
4853,P242_73665006707-E4_009_001_proj.tif,0.82,Fe,4
4855,P242_73665006707-A8_015_008_proj.tif,0.82,Fe,4
4856,P242_73665006707-C7_004_024_proj.tif,0.82,Fe,4
4859,P242_73665006707-C6_031_003_proj.tif,0.82,Fe,4
4860,P242_73665006707-E4_014_001_proj.tif,0.82,Fe,4
4861,P242_73665006707-C8_026_002_proj.tif,0.82,Fe,4
4863,P242_73665006707-E4_001_007_proj.tif,0.82,Fe,4
4865,P242_73665006707-G3_001_028_proj.tif,0.82,Fe,4
4868,P242_73665006707-C8_003_001_proj.tif,0.82,Fe,4
4872,P242_73665006707-G3_007_002_proj.tif,0.82,Fe,4
4874,P242_73665006707-C8_012_001_proj.tif,0.82,Fe,4
4875,P242_73665006707-E4_015_001_proj.tif,0.82,Fe,4
4878,P242_73665006707-C6_022_009_proj.tif,0.82,Fe,4
4881,P242_73665006707-G4_001_047_proj.tif,0.82,Fe,4
4882,P242_73665006707-A8_009_012_proj.tif,0.82,Fe,4
4884,P242_73665006707-A6_016_014_proj.tif,0.82,Fe,4
4885,P242_73665006707-E4_004_027_proj.tif,0.82,Fe,4
4889,P242_73665006707-G3_004_007_proj.tif,0.82,Fe,4
4890,P242_73665006707-A6_010_026_proj.tif,0.82,Fe,4
4891,P242_73665006707-C7_010_016_proj.tif,0.82,Fe,4
4893,P242_73665006707-C7_002_018_proj.tif,0.82,Fe,4
4894,P242_73665006707-C7_002_040_proj.tif,0.82,Fe,4
4897,P242_73665006707-C7_008_026_proj.tif,0.82,Fe,4
4898,P242_73665006707-G4_003_049_proj.tif,0.82,Fe,4
4899,P242_73665006707-C7_006_037_proj.tif,0.82,Fe,4
4900,P242_73665006707-A6_019_023_proj.tif,0.82,Fe,4
4902,P242_73665006707-A8_012_003_proj.tif,0.82,Fe,4
4903,P242_73665006707-G3_003_020_proj.tif,0.82,Fe,4
4904,P242_73665006707-C8_002_012_proj.tif,0.82,Fe,4
4906,P242_73665006707-C7_001_006_proj.tif,0.82,Fe,4
4908,P242_73665006707-G3_010_037_proj.tif,0.82,Fe,4
4909,P242_73665006707-G4_003_002_proj.tif,0.82,Fe,4
4911,P242_73665006707-E4_004_031_proj.tif,0.82,Fe,4
4912,P242_73665006707-G3_004_014_proj.tif,0.82,Fe,4
4916,P242_73665006707-E4_006_027_proj.tif,0.82,Fe,4
4917,P242_73665006707-E4_003_040_proj.tif,0.82,Fe,4
4918,P242_73665006707-C8_018_008_proj.tif,0.82,Fe,4
4920,P242_73665006707-A8_005_002_proj.tif,0.82,Fe,4
4922,P242_73665006707-A8_032_012_proj.tif,0.82,Fe,4
4925,P242_73665006707-E4_001_024_proj.tif,0.82,Fe,4
4927,P242_73665006707-A6_019_027_proj.tif,0.82,Fe,4
4929,P242_73665006707-G4_008_028_proj.tif,0.82,Fe,4
4930,P242_73665006707-A6_004_047_proj.tif,0.82,Fe,4
4932,P242_73665006707-A6_002_007_proj.tif,0.82,Fe,4
4935,P242_73665006707-C6_003_006_proj.tif,0.82,Fe,4
4936,P242_73665006707-C7_006_016_proj.tif,0.82,Fe,4
4938,P242_73665006707-C7_004_033_proj.tif,0.82,Fe,4
4939,P242_73665006707-G3_011_026_proj.tif,0.82,Fe,4
4940,P242_73665006707-A6_006_017_proj.tif,0.82,Fe,4
4941,P242_73665006707-G3_003_023_proj.tif,0.82,Fe,4
4946,P242_73665006707-C6_019_004_proj.tif,0.82,Fe,4
4947,P242_73665006707-C8_018_015_proj.tif,0.82,Fe,4
4949,P242_73665006707-E4_001_051_proj.tif,0.82,Fe,4
4952,P242_73665006707-G4_006_046_proj.tif,0.82,Fe,4
4953,P242_73665006707-C8_001_019_proj.tif,0.82,Fe,4
4954,P242_73665006707-A6_012_010_proj.tif,0.82,Fe,4
4955,P242_73665006707-A6_019_011_proj.tif,0.82,Fe,4
4956,P242_73665006707-E4_008_005_proj.tif,0.82,Fe,4
4957,P242_73665006707-A8_007_003_proj.tif,0.82,Fe,4
4960,P242_73665006707-A6_005_035_proj.tif,0.82,Fe,4
4961,P242_73665006707-C7_014_024_proj.tif,0.82,Fe,4
4972,P242_73665006707-A6_009_011_proj.tif,0.82,Fe,4
4976,P242_73665006707-G4_009_004_proj.tif,0.82,Fe,4
4978,P242_73665006707-C7_008_019_proj.tif,0.82,Fe,4
4979,P242_73665006707-C8_007_021_proj.tif,0.82,Fe,4
4980,P242_73665006707-C8_023_018_proj.tif,0.82,Fe,4
4981,P242_73665006707-E4_005_005_proj.tif,0.82,Fe,4
4984,P242_73665006707-C8_013_026_proj.tif,0.82,Fe,4
4986,P242_73665006707-C7_006_002_proj.tif,0.82,Fe,4
4988,P242_73665006707-G4_007_026_proj.tif,0.82,Fe,4
4994,P242_73665006707-A8_001_013_proj.tif,0.82,Fe,4
5006,P242_73665006707-G4_003_027_proj.tif,0.82,Fe,4
5008,P242_73665006707-G3_004_029_proj.tif,0.82,Fe,4
5009,P242_73665006707-C7_016_017_proj.tif,0.82,Fe,4
5010,P242_73665006707-E4_001_016_proj.tif,0.82,Fe,4
5011,P242_73665006707-G4_003_054_proj.tif,0.82,Fe,4
5012,P242_73665006707-A6_004_010_proj.tif,0.82,Fe,4
5013,P242_73665006707-C7_008_009_proj.tif,0.82,Fe,4
5014,P242_73665006707-C7_015_013_proj.tif,0.82,Fe,4
5015,P242_73665006707-C8_025_017_proj.tif,0.82,Fe,4
5016,P242_73665006707-C7_018_020_proj.tif,0.82,Fe,4
5017,P242_73665006707-C7_017_012_proj.tif,0.82,Fe,4
5021,P242_73665006707-E4_002_008_proj.tif,0.82,Fe,4
5022,P242_73665006707-A8_023_017_proj.tif,0.82,Fe,4
5023,P242_73665006707-G3_009_020_proj.tif,0.82,Fe,4
5025,P242_73665006707-G3_009_016_proj.tif,0.82,Fe,4
5026,P242_73665006707-E4_008_025_proj.tif,0.82,Fe,4
5028,P242_73665006707-G4_006_024_proj.tif,0.82,Fe,4
5029,P242_73665006707-C8_026_015_proj.tif,0.82,Fe,4
5030,P242_73665006707-G4_003_034_proj.tif,0.82,Fe,4
5033,P242_73665006707-G3_009_033_proj.tif,0.82,Fe,4
5035,P242_73665006707-A8_017_004_proj.tif,0.82,Fe,4
5036,P242_73665006707-A6_009_020_proj.tif,0.82,Fe,4
5037,P242_73665006707-A8_010_009_proj.tif,0.82,Fe,4
5038,P242_73665006707-A6_004_026_proj.tif,0.82,Fe,4
5039,P242_73665006707-C7_002_020_proj.tif,0.82,Fe,4
5041,P242_73665006707-C7_007_003_proj.tif,0.82,Fe,4
5044,P242_73665006707-C8_001_028_proj.tif,0.82,Fe,4
5046,P242_73665006707-G4_013_013_proj.tif,0.82,Fe,4
5050,P242_73665006707-A8_023_004_proj.tif,0.82,Fe,4
5053,P242_73665006707-A6_011_031_proj.tif,0.82,Fe,4
5056,P242_73665006707-A8_010_005_proj.tif,0.82,Fe,4
5058,P242_73665006707-G3_013_024_proj.tif,0.82,Fe,4
5059,P242_73665006707-C6_002_007_proj.tif,0.82,Fe,4
5060,P242_73665006707-C6_029_004_proj.tif,0.82,Fe,4
5062,P242_73665006707-A6_018_005_proj.tif,0.82,Fe,4
5063,P242_73665006707-A8_017_014_proj.tif,0.82,Fe,4
5064,P242_73665006707-A6_012_031_proj.tif,0.82,Fe,4
5066,P242_73665006707-E4_009_033_proj.tif,0.82,Fe,4
5067,P242_73665006707-C7_027_007_proj.tif,0.82,Fe,4
5069,P242_73665006707-C8_004_032_proj.tif,0.82,Fe,4
5070,P242_73665006707-A8_014_017_proj.tif,0.82,Fe,4
5072,P242_73665006707-A6_007_038_proj.tif,0.82,Fe,4
5073,P242_73665006707-A8_011_018_proj.tif,0.82,Fe,4
5074,P242_73665006707-A6_008_005_proj.tif,0.82,Fe,4
5076,P242_73665006707-E4_021_014_proj.tif,0.82,Fe,4
5077,P242_73665006707-E4_007_011_proj.tif,0.82,Fe,4
5080,P242_73665006707-G3_012_031_proj.tif,0.82,Fe,4
5086,P242_73665006707-G4_002_012_proj.tif,0.82,Fe,4
5087,P242_73665006707-G3_012_006_proj.tif,0.82,Fe,4
5089,P242_73665006707-A8_003_018_proj.tif,0.82,Fe,4
5101,P242_73665006707-C8_006_002_proj.tif,0.82,Fe,4
5102,P242_73665006707-A6_016_018_proj.tif,0.82,Fe,4
5103,P242_73665006707-A6_015_005_proj.tif,0.82,Fe,4
5104,P242_73665006707-C8_012_023_proj.tif,0.82,Fe,4
5106,P242_73665006707-C8_026_003_proj.tif,0.82,Fe,4
5108,P242_73665006707-G3_002_045_proj.tif,0.82,Fe,4
5111,P242_73665006707-A6_005_014_proj.tif,0.82,Fe,4
5113,P242_73665006707-C8_031_004_proj.tif,0.82,Fe,4
5117,P242_73665006707-G3_002_025_proj.tif,0.82,Fe,4
5118,P242_73665006707-A6_018_014_proj.tif,0.82,Fe,4
5119,P242_73665006707-C8_003_018_proj.tif,0.82,Fe,4
5120,P242_73665006707-A6_016_019_proj.tif,0.82,Fe,4
5122,P242_73665006707-C8_025_016_proj.tif,0.82,Fe,4
5123,P242_73665006707-A6_005_037_proj.tif,0.82,Fe,4
5126,P242_73665006707-G3_010_016_proj.tif,0.82,Fe,4
5129,P242_73665006707-G3_004_015_proj.tif,0.82,Fe,4
5133,P242_73665006707-C8_006_029_proj.tif,0.82,Fe,4
5136,P242_73665006707-G4_002_008_proj.tif,0.82,Fe,4
5138,P242_73665006707-C7_010_010_proj.tif,0.82,Fe,4
5139,P242_73665006707-G3_002_037_proj.tif,0.82,Fe,4
5140,P242_73665006707-C7_016_013_proj.tif,0.82,Fe,4
5141,P242_73665006707-A8_018_005_proj.tif,0.82,Fe,4
5142,P242_73665006707-G3_006_002_proj.tif,0.82,Fe,4
5144,P242_73665006707-A6_003_017_proj.tif,0.82,Fe,4
5145,P242_73665006707-G3_008_032_proj.tif,0.82,Fe,4
5153,P242_73665006707-A6_002_003_proj.tif,0.82,Fe,4
5154,P242_73665006707-E4_002_035_proj.tif,0.82,Fe,4
5155,P242_73665006707-C7_005_022_proj.tif,0.82,Fe,4
5157,P242_73665006707-C8_003_006_proj.tif,0.82,Fe,4
5159,P242_73665006707-A6_003_002_proj.tif,0.82,Fe,4
5161,P242_73665006707-G3_003_007_proj.tif,0.82,Fe,4
5164,P242_73665006707-E4_004_008_proj.tif,0.82,Fe,4
5165,P242_73665006707-G3_001_049_proj.tif,0.82,Fe,4
5166,P242_73665006707-G3_010_017_proj.tif,0.82,Fe,4
5168,P242_73665006707-C7_005_018_proj.tif,0.82,Fe,4
5169,P242_73665006707-A8_008_018_proj.tif,0.82,Fe,4
5170,P242_73665006707-A6_002_001_proj.tif,0.82,Fe,4
5173,P242_73665006707-C8_012_012_proj.tif,0.82,Fe,4
5174,P242_73665006707-G4_001_048_proj.tif,0.82,Fe,4
5176,P242_73665006707-G3_013_002_proj.tif,0.82,Fe,4
5177,P242_73665006707-E4_006_045_proj.tif,0.82,Fe,4
5180,P242_73665006707-G3_001_059_proj.tif,0.82,Fe,4
5182,P242_73665006707-A8_027_011_proj.tif,0.82,Fe,4
5183,P242_73665006707-A8_007_004_proj.tif,0.82,Fe,4
5184,P242_73665006707-G4_006_051_proj.tif,0.82,Fe,4
5186,P242_73665006707-A8_023_013_proj.tif,0.82,Fe,4
5187,P242_73665006707-C7_016_018_proj.tif,0.82,Fe,4
5188,P242_73665006707-C8_007_030_proj.tif,0.82,Fe,4
5192,P242_73665006707-C7_028_003_proj.tif,0.82,Fe,4
5194,P242_73665006707-E4_005_022_proj.tif,0.82,Fe,4
5198,P242_73665006707-A6_008_027_proj.tif,0.82,Fe,4
5199,P242_73665006707-A6_001_030_proj.tif,0.82,Fe,4
5202,P242_73665006707-C7_012_013_proj.tif,0.82,Fe,4
5203,P242_73665006707-G3_012_025_proj.tif,0.82,Fe,4
5204,P242_73665006707-C7_003_007_proj.tif,0.82,Fe,4
5205,P242_73665006707-C7_010_013_proj.tif,0.82,Fe,4
5207,P242_73665006707-G4_002_046_proj.tif,0.82,Fe,4
5208,P242_73665006707-E4_009_009_proj.tif,0.82,Fe,4
5209,P242_73665006707-C8_012_002_proj.tif,0.82,Fe,4
5214,P242_73665006707-C8_016_008_proj.tif,0.82,Fe,4
5217,P242_73665006707-C6_020_006_proj.tif,0.82,Fe,4
5219,P242_73665006707-A6_007_009_proj.tif,0.82,Fe,4
5221,P242_73665006707-C7_018_019_proj.tif,0.82,Fe,4
